filename,width,height,length,class,x_0,x_1,x_2,y_0,y_1,y_2
li_798,400,400,90.78486216859778,1,181.875,98.5346632518922,14.6875,250.0,213.99611868585148,177.77777777777777
li_798,400,400,98.48243176095536,1,241.5625,319.178847792628,390.9375,255.5555555555556,194.9379680014056,138.88888888888886
li_799,400,400,132.6261852953277,1,199.0625,135.3212508977995,68.125,250.0,133.69540770510469,11.111111111111144
li_799,400,400,3.8021795450897344,1,269.0625,272.4534907913079,280.9375,255.5555555555556,253.83574430243397,177.77777777777777
li_799,400,400,100.98319856961533,1,176.875,90.78133958738788,4.6875,250.0,197.22227714169367,144.44444444444446
li_799,400,400,60.31019771673021,1,289.0625,338.8046085537371,394.0625,255.5555555555556,221.45214538502685,183.33333333333331
li_800,400,400,17.81905176274081,1,175.9375,193.7263560051992,66.875,255.5555555555556,254.51863330701187,5.555555555555543
li_800,400,400,146.33153827535526,1,206.25,295.7832454815014,382.5,250.0,134.25581203541594,22.22222222222223
li_800,400,400,72.84771824257804,1,139.0625,76.76036240448198,10.3125,233.3333333333333,195.58106579641336,155.55555555555554
li_800,400,400,87.60414551849435,1,242.8125,321.8678105073638,394.0625,244.44444444444443,206.69866067181852,172.22222222222223
li_801,400,400,130.98112997384715,1,192.1875,138.43747086212085,84.6875,244.44444444444443,124.99993524915747,5.555555555555543
li_801,400,400,138.74754042322445,1,220.9375,308.2578394055768,392.1875,244.44444444444443,136.62033628866516,33.33333333333337
li_801,400,400,90.23974839530707,1,157.8125,81.74713633443093,9.6875,244.44444444444443,195.8926922528597,150.0
li_801,400,400,85.51467164060429,1,229.37500000000003,308.125460128366,386.875,255.5555555555556,222.22202745889268,188.88888888888889
li_802,400,400,63.54263796063926,1,225.9375,166.5725979416411,36.25,261.1111111111111,238.4511189972923,16.66666666666663
li_802,400,400,61.08023277881962,1,253.125,192.912880723636,350.9375,261.1111111111111,250.8497501602574,11.111111111111144
li_802,400,400,49.38644148871676,1,212.18750000000003,164.55623024596835,6.875000000000001,261.1111111111111,248.06186804735023,161.11111111111111
li_803,400,400,147.2915970388832,1,193.4375,119.3969568623866,50.9375,250.0,122.67045696244745,5.555555555555543
li_803,400,400,148.07333469180344,1,217.1875,298.69217183455834,378.4375,250.0,126.37677841161154,5.555555555555543
li_803,400,400,93.32269998371382,1,174.0625,93.93400552899315,6.5625,250.0,202.1612008296604,150.0
li_803,400,400,2.642531714714088,1,226.25000000000003,228.81942515115568,391.5625,255.5555555555556,254.93828069305223,172.22222222222223
li_804,400,400,137.04438969730887,1,189.6875,122.49994762230985,55.3125,244.44444444444443,124.9999068841064,5.555555555555543
li_804,400,400,144.05817801591525,1,226.875,313.2631889554929,394.0625,238.88888888888889,123.607322876559,16.66666666666663
li_804,400,400,1.8030713248691144,1,151.5625,153.06641341739635,7.187499999999999,238.88888888888889,239.8835298469941,150.0
li_804,400,400,69.02971005322127,1,269.6875,330.54937135277623,394.375,238.88888888888889,206.31691496236863,172.22222222222223
li_805,400,400,144.4005451504908,1,218.43750000000003,172.9461661524777,135.0,255.5555555555556,118.50791426052194,5.555555555555543
li_805,400,400,117.64593135457272,1,238.125,316.61749792737527,397.5,250.0,162.36728388663383,72.22222222222223
li_805,400,400,117.9384836560566,1,200.0,100.86771338186564,1.875,250.0,186.1073112402524,122.22222222222224
li_806,400,400,187.8208703613629,1,190.9375,88.54694150687766,34.375,244.44444444444443,86.98698074466813,5.555555555555543
li_806,400,400,277.6703415086115,1,220.3125,366.5071344841596,365.0,238.88888888888889,2.8212134194338887,5.555555555555543
li_806,400,400,194.88932553875333,1,175.625,5.748678157843791,7.5,250.0,154.48097317115122,155.55555555555554
li_806,400,400,70.815274913067,1,239.375,304.1111070974254,392.1875,244.44444444444443,215.7383545176725,161.11111111111111
li_807,400,400,28.80462565080033,1,176.875,205.64732791694755,30.0,250.0,251.36367339285667,11.111111111111144
li_807,400,400,15.84418783222302,1,205.3125,221.1154817366443,356.875,244.44444444444443,245.5863972867502,11.111111111111144
li_807,400,400,17.524670924601836,1,159.0625,174.68195981884463,11.25,250.0,242.05351864136816,161.11111111111111
li_807,400,400,11.40206894752282,1,235.3125,246.70922499970095,390.9375,244.44444444444443,244.09539492753476,166.66666666666666
li_808,400,400,40.48486584320986,1,145.0,181.8705053622723,47.1875,255.5555555555556,238.8346047251348,11.111111111111144
li_808,400,400,30.22845026618141,1,172.5,201.6559947091075,357.1875,250.0,242.0195753234869,11.111111111111144
li_808,400,400,24.949505049620264,1,121.25,143.98485015591658,3.4375000000000004,255.5555555555556,245.2791558645623,161.11111111111111
li_808,400,400,38.14555427487483,1,202.5,239.42130678601367,393.125,250.0,240.4135295259161,172.22222222222223
li_809,400,400,67.77078021545401,1,205.3125,151.82458938068515,42.8125,244.44444444444443,202.8280766477282,5.555555555555543
li_809,400,400,28.55920640642535,1,242.1875,231.1159958835055,366.25,238.88888888888889,212.56304479675669,11.111111111111144
li_809,400,400,25.00044287452432,1,190.3125,166.46724659279585,11.25,250.0,242.48827357602977,166.66666666666666
li_810,400,400,16.63119965268801,1,180.0,193.9990374924776,76.25,244.44444444444443,253.4235174017033,11.111111111111144
li_810,400,400,26.168672772206275,1,202.81250000000003,194.54861552213717,388.75,250.0,274.8295720461579,11.111111111111144
li_810,400,400,6.389069951362273,1,160.0,160.04685882314672,11.5625,244.44444444444443,238.05554633177323,150.0
li_810,400,400,76.73455399363714,1,246.56250000000003,320.4623459706193,385.9375,244.44444444444443,223.7803562206404,205.5555555555556
li_811,400,400,130.24469756788616,1,189.6875,122.68476888276032,52.81249999999999,238.88888888888889,127.20041469669204,11.111111111111144
li_811,400,400,143.3398551391323,1,220.00000000000003,299.2074401364563,375.0,244.44444444444443,124.97689446397008,11.111111111111144
li_811,400,400,80.73175101175778,1,160.625,90.07818214027256,10.3125,238.88888888888889,199.63634615225976,155.55555555555554
li_811,400,400,21.997388268107816,1,241.5625,260.8942855915339,376.25,250.0,239.50394567178455,177.77777777777777
li_812,400,400,134.84613624062453,1,196.25,125.7149370596112,49.375,250.0,135.07269534605598,11.111111111111144
li_812,400,400,145.4235847060018,1,212.8125,293.5023274856434,371.5625,250.0,129.0158244683182,11.111111111111144
li_812,400,400,105.23336477664088,1,188.125,95.85032643126196,6.25,250.0,199.40903558938223,150.0
li_812,400,400,96.42178823481945,1,222.8125,308.61100022410113,396.25,255.5555555555556,211.5580714718573,166.66666666666666
li_813,400,400,19.69006899018594,1,184.0625,201.82560262616863,44.6875,250.0,258.4953517837981,11.111111111111144
li_813,400,400,135.19115699223107,1,212.8125,284.8231622358471,356.25,250.0,135.583596223038,22.22222222222223
li_813,400,400,80.292492953551,1,155.9375,86.18402519759786,10.3125,238.88888888888889,199.12285843968905,155.55555555555554
li_813,400,400,97.1440148197714,1,234.06250000000003,321.4174641066291,393.75,250.0,207.50211933244776,172.22222222222223
li_814,400,400,141.88003179107588,1,194.375,126.83397026598328,59.06249999999999,255.5555555555556,130.78315186184864,5.555555555555543
li_814,400,400,147.4965494478668,1,208.4375,293.3411544504236,384.0625,255.5555555555556,134.946262547139,5.555555555555543
li_814,400,400,99.99940969770448,1,173.4375,88.31311847076813,2.1875,250.0,197.52408543764935,144.44444444444446
li_814,400,400,90.06313828386568,1,220.00000000000003,301.6465248257248,387.5,255.5555555555556,217.53958704992596,177.77777777777777
li_815,400,400,12.965801735675456,1,180.9375,190.0121486652037,54.6875,250.0,240.7391811241143,5.555555555555543
li_815,400,400,24.161972410303804,1,197.5,217.420227431634,385.625,255.5555555555556,241.8812932416953,5.555555555555543
li_815,400,400,9.663478133727851,1,161.5625,160.65143589715416,3.125,250.0,240.379564882941,150.0
li_815,400,400,55.17186952975565,1,224.68750000000003,275.2225666784975,383.75,250.0,227.8608441170809,188.88888888888889
li_816,400,400,134.92720848714316,1,183.4375,112.45392952047648,31.5625,255.5555555555556,140.8093821461058,11.111111111111144
li_816,400,400,153.21673984487546,1,194.0625,278.99013813725423,360.3125,255.5555555555556,128.0303986290893,5.555555555555543
li_816,400,400,96.78279456380844,1,174.375,89.46887223829461,1.875,255.5555555555556,209.10279684207,161.11111111111111
li_816,400,400,104.74607282868936,1,208.4375,302.0308761843173,395.9375,255.5555555555556,208.52344197925584,161.11111111111111
li_817,400,400,130.83912400955393,1,191.5625,126.19967119415617,57.1875,238.88888888888889,125.54614769173334,5.555555555555543
li_817,400,400,147.86901460222884,1,215.0,295.9322945029057,371.25,244.44444444444443,120.68981145670892,5.555555555555543
li_817,400,400,69.62567792211098,1,144.6875,81.46165267722068,12.1875,227.77777777777777,198.61912114839697,166.66666666666666
li_817,400,400,140.39595602709323,1,261.25,386.2614331199277,391.875,233.3333333333333,169.43367716787856,166.66666666666666
li_818,400,400,51.21553031047577,1,246.875,195.81725389067932,40.3125,266.6666666666667,262.6495648233703,5.555555555555543
li_818,400,400,52.923979522251,1,264.6875,212.59874853564065,370.3125,266.6666666666667,257.30132741195496,5.555555555555543
li_818,400,400,123.21143811023576,1,217.1875,100.55347960695563,0.625,261.1111111111111,221.39255413647555,150.0
li_818,400,400,28.306660803897472,1,282.5,261.8633239773092,391.5625,261.1111111111111,241.7360072765144,177.77777777777777
li_819,400,400,16.3907630260561,1,183.4375,198.7358558299661,47.1875,244.44444444444443,250.3281015959166,5.555555555555543
li_819,400,400,128.67807448887316,1,226.5625,296.0026202937831,365.625,227.77777777777777,119.44441935227282,11.111111111111144
li_819,400,400,7.494529368610367,1,130.625,125.70449715439152,10.0,222.22222222222223,216.5692033647159,155.55555555555554
li_819,400,400,45.50964425221342,1,251.25000000000003,293.518611326623,390.9375,238.88888888888889,222.0219918274284,172.22222222222223
li_820,400,400,133.07910845540488,1,168.75,88.29255405651999,4.0625,233.3333333333333,127.33027441738784,16.66666666666663
li_820,400,400,110.56822021848772,1,215.0,263.1787571736993,314.375,216.66666666666669,117.1471274822346,11.111111111111144
li_820,400,400,75.2817198541925,1,136.5625,69.06264153569931,1.5625,233.3333333333333,200.0000698941725,166.66666666666666
li_821,400,400,15.353150257221438,1,161.875,177.02948801329188,39.0625,250.0,252.4618521230593,16.66666666666663
li_821,400,400,15.858477221522868,1,181.25,185.1535091277668,355.0,250.0,265.3705535448468,16.66666666666663
li_821,400,400,12.62576777942671,1,135.625,144.583113409288,3.125,255.5555555555556,246.65824044557183,161.11111111111111
li_822,400,400,28.093397118307536,1,130.3125,158.2682316027715,100.0,244.44444444444443,241.66666975942525,5.555555555555543
li_822,400,400,7.66752046327666,1,209.06250000000003,216.61019250820328,395.625,216.66666666666669,215.3164045230889,55.55555555555555
li_822,400,400,27.247971890238244,1,101.25,126.3045022522365,4.0625,250.0,239.28907618251864,150.0
li_822,400,400,93.29389304001988,1,215.0,304.0625851053468,393.125,238.88888888888889,211.1110845675332,183.33333333333331
li_823,400,400,8.832804944329636,1,174.0625,177.47105514928313,35.9375,227.77777777777777,219.62914629888087,11.111111111111144
li_823,400,400,34.32607395087801,1,199.375,231.72754197389455,367.8125,244.44444444444443,232.97307222014032,11.111111111111144
li_823,400,400,37.312266434853306,1,154.375,127.3639815309886,5.625,244.44444444444443,218.7032302583924,150.0
li_823,400,400,8.630089576672503,1,255.0,263.57898418938544,389.6875,233.3333333333333,232.3955293134733,166.66666666666666
li_824,400,400,132.275049018252,1,192.1875,126.41689426474828,58.4375,238.88888888888889,124.1242775576992,5.555555555555543
li_824,400,400,146.07653904331784,1,214.0625,296.41527622383893,377.1875,250.0,129.3501947490164,11.111111111111144
li_824,400,400,75.39792295399246,1,143.4375,78.30009531311626,10.3125,227.77777777777777,189.80455963086115,150.0
li_824,400,400,31.842989994752056,1,265.625,293.9330489408848,393.4375,233.3333333333333,218.75148238887672,166.66666666666666
li_825,400,400,141.20213306756852,1,201.5625,128.59308988299307,58.12500000000001,250.0,129.1136584637976,11.111111111111144
li_825,400,400,140.83193851717016,1,223.75,300.8690896421359,376.5625,250.0,132.1599349997116,16.66666666666663
li_825,400,400,94.95184074414296,1,178.4375,97.01266441130184,11.875,250.0,201.15485479543997,150.0
li_825,400,400,83.69363155849062,1,248.4375,322.4024639751195,395.625,250.0,210.83613824445223,172.22222222222223
li_826,400,400,32.392784020164065,1,196.5625,181.5034387404336,63.125,244.44444444444443,215.76488498901307,5.555555555555543
li_826,400,400,155.1607763642147,1,224.375,315.0446522864583,396.5625,250.0,124.08780568904932,11.111111111111144
li_826,400,400,86.79789507691332,1,158.125,83.09724503275835,5.0,238.88888888888889,195.2458989093011,150.0
li_826,400,400,69.15341016690739,1,281.25,343.4136668594414,394.6875,233.3333333333333,203.03692000929576,177.77777777777777
li_827,400,400,136.055544213057,1,175.0,105.0,35.0,244.44444444444443,127.77777777777776,11.111111111111144
li_827,400,400,137.69315856383025,1,207.1875,278.48706581652806,345.3125,238.88888888888889,121.09339733824132,11.111111111111144
li_827,400,400,169.36705778998908,1,150.625,3.671515660972773,5.625,244.44444444444443,160.24305665863193,161.11111111111111
li_827,400,400,95.88866838630732,1,220.00000000000003,305.326049616728,393.4375,250.0,206.24954878286525,161.11111111111111
li_828,400,400,127.06684750067932,1,225.0,198.77183500069063,173.4375,255.5555555555556,131.22508023059794,11.111111111111144
li_828,400,400,132.1465637075663,1,202.1875,97.74521888097692,8.75,250.0,169.03998385392433,100.0
li_828,400,400,99.72675429215792,1,246.25,318.7488357946969,393.75,244.44444444444443,175.9656569985352,105.55555555555554
li_829,400,400,143.18154204958122,1,195.9375,134.7647687367314,77.5,255.5555555555556,126.09957487684022,5.555555555555543
li_829,400,400,160.52836831232676,1,209.375,306.9414765694486,396.5625,261.1111111111111,133.63507539128932,16.66666666666663
li_829,400,400,104.34779800309244,1,184.375,97.08972715143793,6.25,261.1111111111111,203.92943492156368,144.44444444444446
li_829,400,400,89.8424339484803,1,231.25,311.9156185060544,390.3125,255.5555555555556,215.99900200468687,177.77777777777777
li_830,400,400,134.7718960880158,1,196.25,128.28729549357837,56.25,250.0,133.61901026657426,11.111111111111144
li_830,400,400,142.2989951643391,1,214.375,291.71869701515215,369.0625,250.0,130.5556340516266,11.111111111111144
li_830,400,400,98.74358063079352,1,180.0,94.50706298150976,7.5,250.0,200.59096807523463,150.0
li_830,400,400,88.22683597172696,1,233.4375,312.2621951080881,387.5,250.0,210.36867366969707,172.22222222222223
li_831,400,400,20.48473886495702,1,171.25,191.73301500810703,45.9375,244.44444444444443,244.7101934672888,5.555555555555543
li_831,400,400,45.30065937890034,1,176.5625,221.8337825132264,374.0625,250.0,251.63117128799928,5.555555555555543
li_831,400,400,11.995284837188864,1,144.375,142.20062603569815,5.625,244.44444444444443,232.647879004086,150.0
li_831,400,400,52.5630290021688,1,195.625,247.67828377950644,394.0625,250.0,242.6974206164527,166.66666666666666
li_832,400,400,22.313804874471195,1,174.6875,168.92226896422287,45.0,233.3333333333333,211.7771741420468,5.555555555555543
li_832,400,400,43.58939935704336,1,207.50000000000003,241.2168339793156,361.5625,238.88888888888889,211.2626180091794,11.111111111111144
li_832,400,400,47.64337034798703,1,147.8125,113.3309392167433,2.8125,244.44444444444443,211.56720757657453,150.0
li_832,400,400,66.30352235819936,1,266.875,329.70342552086674,382.1875,233.3333333333333,212.14970702259177,194.44444444444449
li_833,400,400,147.0429475558292,1,203.75,107.76057757393224,12.1875,244.44444444444443,133.05477163670048,22.22222222222223
li_833,400,400,134.9052473280518,1,229.6875,278.45880108759184,322.1875,250.0,124.2192942186033,11.111111111111144
li_833,400,400,97.15697805525308,1,184.6875,98.44606714416892,13.125,250.0,205.25747387772896,161.11111111111111
li_833,400,400,84.15585729859734,1,242.5,314.2722084755987,387.1875,255.5555555555556,211.61288371829613,166.66666666666666
li_834,400,400,139.63834298336553,1,197.1875,132.19609216284894,65.9375,255.5555555555556,131.96355039953778,5.555555555555543
li_834,400,400,25.425865636573494,1,263.125,255.24128174987544,253.4375,244.44444444444443,220.2716988428016,211.11111111111111
li_834,400,400,104.12166950741585,1,182.5,94.0409429356408,3.125,255.5555555555556,200.6345460574048,144.44444444444446
li_834,400,400,47.46777931969927,1,288.4375,318.2404305361262,395.625,250.0,213.05442644913325,172.22222222222223
li_835,400,400,126.7104395696011,1,191.25,126.96754306110545,53.43750000000001,238.88888888888889,129.69501897935277,5.555555555555543
li_835,400,400,130.9568884906062,1,231.875,305.63335588350486,379.375,222.22222222222223,114.01218765747724,5.555555555555543
li_835,400,400,85.98544553975472,1,155.3125,80.52486452609642,8.125,233.3333333333333,190.90331536382683,150.0
li_835,400,400,75.29412981565399,1,260.3125,327.9242657196198,396.5625,233.3333333333333,200.19943647570736,166.66666666666666
li_836,400,400,130.8701844152948,1,200.0,130.21681345249632,53.125,244.44444444444443,133.7316988178926,11.111111111111144
li_836,400,400,135.6822406339458,1,227.5,301.24986213067706,375.0,244.44444444444443,130.55577837466336,16.66666666666663
li_836,400,400,94.31765107666918,1,181.5625,99.36469502550192,13.4375,250.0,203.74699834611064,155.55555555555554
li_836,400,400,83.71576328340495,1,248.75,322.78208093681087,396.25,250.0,210.91573188239835,172.22222222222223
li_837,400,400,135.42040473411384,1,181.25,109.27291659304277,31.25,244.44444444444443,129.7361819583483,5.555555555555543
li_837,400,400,142.3955573440292,1,212.5,288.2405517557433,358.75,238.88888888888889,118.3075322409714,5.555555555555543
li_837,400,400,80.549011637989,1,154.0625,84.37567696257078,10.3125,244.44444444444443,204.0477865281401,161.11111111111111
li_837,400,400,85.92795080013704,1,235.3125,312.5916568509792,395.0,244.44444444444443,206.8739155007028,166.66666666666666
li_838,400,400,133.72440349610662,1,191.875,130.7983576798351,65.9375,255.5555555555556,136.59396573226775,11.111111111111144
li_838,400,400,147.85743226426362,1,221.56250000000003,308.2752107543487,395.0,250.0,130.23887914095835,11.111111111111144
li_838,400,400,100.70747830951444,1,176.25,90.23907372426063,3.4375000000000004,255.5555555555556,203.1712377815247,150.0
li_838,400,400,145.11782789334367,1,259.0625,387.5748689222738,386.25,244.44444444444443,177.03706349497045,177.77777777777777
li_839,400,400,14.307700420510413,1,161.875,157.17682859338456,43.75,233.3333333333333,219.81898996204316,5.555555555555543
li_839,400,400,62.2879709622559,1,191.875,238.833347990042,377.1875,233.3333333333333,192.4101750896084,16.66666666666663
li_839,400,400,15.832529045683795,1,140.9375,127.73680012989732,10.3125,238.88888888888889,230.14757898007704,161.11111111111111
li_839,400,400,201.37203468948712,1,214.6875,399.47473566746095,395.625,233.3333333333333,153.30600119385576,155.55555555555554
li_840,400,400,13.201570330223648,1,183.4375,196.632294296343,61.875,250.0,250.42292157787912,5.555555555555543
li_840,400,400,14.74074902698896,1,205.0,201.21013552503535,383.125,250.0,264.245231101603,16.66666666666663
li_840,400,400,93.47994209241716,1,164.0625,84.01516708694487,7.5,244.44444444444443,196.16480000594237,150.0
li_840,400,400,62.145371326825845,1,208.75,267.0404806170484,386.875,255.5555555555556,234.0086985508188,177.77777777777777
li_841,400,400,139.0409574744735,1,194.375,120.42629099704544,51.24999999999999,244.44444444444443,126.69905688206605,16.66666666666663
li_841,400,400,147.39922787289404,1,211.5625,291.923368601512,366.5625,250.0,126.43356776561092,11.111111111111144
li_841,400,400,90.00483064019635,1,164.375,86.06674980987262,7.5,238.88888888888889,194.518994920897,150.0
li_841,400,400,82.13733440948316,1,238.75000000000003,312.5734980679436,387.1875,244.44444444444443,208.4356561156545,172.22222222222223
li_842,400,400,9.914488601585976,1,190.9375,198.86880541722076,54.37499999999999,250.0,255.94907376065748,5.555555555555543
li_842,400,400,148.51304178186166,1,207.8125,293.4693276558036,380.625,255.5555555555556,134.23354001326027,11.111111111111144
li_842,400,400,41.57559441564173,1,180.9375,142.3951650314011,4.0625,250.0,234.41095044006028,144.44444444444446
li_842,400,400,92.81383353704108,1,232.1875,314.8743810339161,395.625,250.0,207.84211342198736,166.66666666666666
li_843,400,400,133.90959261612133,1,185.625,116.08843040715064,43.4375,238.88888888888889,124.44919086467009,5.555555555555543
li_843,400,400,135.3290209198138,1,220.625,293.3051458642128,365.625,238.88888888888889,124.73311680410929,11.111111111111144
li_843,400,400,89.11245969289527,1,165.0,87.43159373927307,7.187499999999999,244.44444444444443,200.5790500806785,155.55555555555554
li_843,400,400,83.3816092229704,1,241.87500000000003,317.0313499755236,392.1875,244.44444444444443,208.33328529704568,172.22222222222223
li_845,400,400,134.5774608243507,1,194.0625,133.53708537866834,73.75,244.44444444444443,124.24557944628587,5.555555555555543
li_845,400,400,144.3883423091339,1,216.25,311.3859815551453,396.5625,250.0,141.38536742998815,44.44444444444446
li_845,400,400,105.24551892348528,1,181.5625,92.81683611022903,7.5,250.0,193.42415361448403,138.88888888888886
li_846,400,400,137.1366579560814,1,185.9375,141.75307111038495,103.125,250.0,120.17627643969765,5.555555555555543
li_846,400,400,145.66735622864584,1,204.0625,299.6020689476764,397.1875,255.5555555555556,145.59570180912957,33.33333333333337
li_846,400,400,99.50661895444838,1,171.875,90.68100770710984,7.187499999999999,255.5555555555556,198.03075367594997,138.88888888888886
li_846,400,400,90.6395749655283,1,218.43750000000003,299.7710050509398,388.125,255.5555555555556,215.5506370321992,172.22222222222223
li_847,400,400,44.51084090881413,1,138.4375,181.0525792372919,50.0,255.5555555555556,242.70370821717287,5.555555555555543
li_847,400,400,35.54827756999148,1,157.1875,192.09910639106036,351.25,255.5555555555556,248.8578113540476,11.111111111111144
li_847,400,400,16.174433396663478,1,116.5625,120.41364543610575,1.25,250.0,234.29073602828367,155.55555555555554
li_847,400,400,25.808483295484564,1,196.875,221.7883654236899,392.1875,250.0,243.26189690795707,155.55555555555554
li_848,400,400,138.15674725136702,1,194.6875,127.74837808647057,61.875,244.44444444444443,123.58733555744618,5.555555555555543
li_848,400,400,93.0899040835026,1,290.625,344.1386123640538,396.25,172.22222222222223,96.05120717039624,22.22222222222223
li_848,400,400,101.22191114410464,1,185.625,99.16663937066282,2.8125,255.5555555555556,202.91690841343672,144.44444444444446
li_848,400,400,9.298819465226082,1,292.1875,299.4661259395451,391.875,255.5555555555556,249.76853146030172,188.88888888888889
li_849,400,400,151.03974581537136,1,182.5,102.01377490193148,18.4375,266.6666666666667,138.85832427292843,5.555555555555543
li_849,400,400,150.9673041928436,1,190.0,264.9235441803815,333.4375,261.1111111111111,130.0478078462193,11.111111111111144
li_849,400,400,85.1189890688829,1,163.75,88.92617131591223,10.625,266.6666666666667,226.0878919049407,183.33333333333331
li_849,400,400,103.34950969942643,1,211.875,301.4302532632504,385.9375,261.1111111111111,209.52644509429052,161.11111111111111
li_850,400,400,143.30818534224483,1,178.125,103.13721141700074,28.125,250.0,127.87683450909653,5.555555555555543
li_850,400,400,143.64667760989977,1,196.5625,274.93956087283726,355.3125,250.0,129.61975113292863,5.555555555555543
li_850,400,400,103.75819458951815,1,208.125,299.89538220801364,386.875,255.5555555555556,207.14109600191185,161.11111111111111
li_851,400,400,134.675806569176,1,166.25,86.17545312950972,2.1875,250.0,141.7150064942341,27.77777777777777
li_851,400,400,135.19502188198965,1,192.5,255.00176731410065,320.3125,255.5555555555556,135.6755195850668,11.111111111111144
li_851,400,400,74.09068593773976,1,146.5625,81.07716965974943,10.625,244.44444444444443,209.7875367209754,172.22222222222223
li_851,400,400,97.93976061411134,1,215.9375,302.958532621846,387.8125,255.5555555555556,210.61630110494147,166.66666666666666
li_852,400,400,122.60299321363158,1,161.875,77.194036439721,2.1875,250.0,161.3398152751502,83.33333333333337
li_852,400,400,129.95464523635926,1,175.3125,208.2960498551297,240.9375,255.5555555555556,129.8563301901534,5.555555555555543
li_852,400,400,121.48614521214816,1,191.5625,291.5513077638617,392.8125,250.0,180.99911739355315,111.11111111111114
li_854,400,400,140.4637513423834,1,171.5625,101.04318988912156,35.9375,238.88888888888889,117.4101156704345,5.555555555555543
li_854,400,400,136.69676049490175,1,202.1875,278.2886038699229,354.6875,238.88888888888889,125.33438074597215,11.111111111111144
li_854,400,400,80.11348067670414,1,142.5,73.81042215318013,4.0625,238.88888888888889,197.6589036674227,155.55555555555554
li_854,400,400,100.10367373394617,1,214.0625,303.97894543091365,395.625,250.0,206.00251898003853,161.11111111111111
li_855,400,400,130.65061921119388,1,226.875,215.28126461679423,203.75,266.6666666666667,136.53146927513626,5.555555555555543
li_855,400,400,115.1440425438658,1,232.1875,320.1733720650323,397.1875,261.1111111111111,186.83704531221096,122.22222222222224
li_855,400,400,132.25280229824122,1,209.06250000000003,106.95934471096496,7.187499999999999,255.5555555555556,171.4975434700865,88.88888888888886
li_856,400,400,125.09267432635454,1,170.625,106.85680490394948,41.875,227.77777777777777,120.1590318999734,11.111111111111144
li_856,400,400,79.27507301682012,1,148.4375,78.96382873063325,6.5625,238.88888888888889,200.70582717065932,161.11111111111111
li_857,400,400,49.72274869258778,1,225.625,175.90228199085095,42.8125,255.5555555555556,255.50031672062744,5.555555555555543
li_857,400,400,50.459692747388125,1,242.5,192.05351178543063,343.125,255.5555555555556,254.40125101249512,5.555555555555543
li_857,400,400,27.76125035254386,1,188.4375,161.03419325488724,5.3125,250.0,245.5563752892628,161.11111111111111
li_857,400,400,33.20158778902935,1,282.5,250.72340937664836,398.75,261.1111111111111,251.48854803942683,200.0
li_858,400,400,137.07403507283132,1,187.1875,130.93715782718124,74.6875,261.1111111111111,136.11035072706943,11.111111111111144
li_858,400,400,153.66633139591065,1,200.3125,295.93393226080286,389.6875,255.5555555555556,135.26472840289807,16.66666666666663
li_858,400,400,94.36389425748604,1,217.5,303.1491344372716,385.0,255.5555555555556,215.94785037608096,177.77777777777777
li_859,400,400,23.04203119605058,1,235.9375,213.3435747226796,137.1875,250.0,245.4778608819907,5.555555555555543
li_859,400,400,47.65754749989395,1,278.125,231.4436807379008,393.4375,261.1111111111111,251.5144311823746,94.44444444444446
li_859,400,400,29.448671029381263,1,215.31250000000003,186.38295794400463,4.6875,255.5555555555556,250.0504831829965,122.22222222222224
li_860,400,400,140.74795440714092,1,172.8125,96.56442834448713,15.312500000000002,250.0,131.69438627600806,5.555555555555543
li_860,400,400,157.1748078531925,1,190.9375,279.11459474446133,360.0,255.5555555555556,125.44514019185658,5.555555555555543
li_860,400,400,85.29896664113456,1,155.0,80.1479291624255,2.1875,250.0,209.0966847141688,166.66666666666666
li_860,400,400,104.12970151800276,1,203.75,296.40646484830114,387.5,255.5555555555556,208.0395134219363,161.11111111111111
li_861,400,400,27.394012052480168,1,200.0,173.86551273554304,7.187499999999999,255.5555555555556,247.3445585542551,5.555555555555543
li_861,400,400,35.75509271607938,1,229.0625,198.09457213722908,331.25,255.5555555555556,237.68339566869105,11.111111111111144
li_861,400,400,39.90723930815517,1,185.9375,149.06450700652633,5.9375,255.5555555555556,240.2921962627391,172.22222222222223
li_861,400,400,20.224892919680425,1,253.75,248.8480362512168,392.8125,255.5555555555556,235.9337043427328,183.33333333333331
li_862,400,400,38.034484661373256,1,227.81250000000003,189.81291132969608,57.1875,255.5555555555556,253.92666503009195,16.66666666666663
li_862,400,400,36.7097758639243,1,242.8125,206.19179974591404,383.125,250.0,247.44423066769565,16.66666666666663
li_862,400,400,25.628548633371487,1,176.875,153.4291487754335,12.812499999999998,244.44444444444443,234.09482776513784,155.55555555555554
li_862,400,400,23.446181990165936,1,264.375,243.5473297452039,392.8125,255.5555555555556,244.78840172209223,166.66666666666666
li_863,400,400,138.08234426850382,1,183.75,124.95265526065216,66.25,255.5555555555556,130.61714652819563,5.555555555555543
li_863,400,400,153.86619426992186,1,200.9375,293.007547951251,383.4375,250.0,126.72018815165364,5.555555555555543
li_863,400,400,94.77656948720632,1,172.5,92.75373091654076,8.75,255.5555555555556,204.3390475622165,150.0
li_863,400,400,2.1855239223423597,1,210.62500000000003,208.6192682695821,392.8125,255.5555555555556,256.4236310365626,172.22222222222223
li_864,400,400,41.29625508527067,1,217.5,176.20634019223337,46.875,250.0,250.4629727294184,11.111111111111144
