filename,width,height,length,class,xmin,xmax,ymin,ymax
li_4275,400,400,219.27316269498485,1,324.5821855973332,107.54858425760214,66.0086328842504,97.26780382284032
li_4275,400,400,110.23526713310864,1,28.001486165070368,40.24075841957746,74.00876586013645,183.5624711128018
li_23,400,400,353.50249924800545,1,361.245141915407,9.99481255032677,261.09104416862755,221.2510756005079
li_23,400,400,202.64982226574998,1,383.8196088450397,384.382091353114,109.62278417540578,312.2718258157949
li_23,400,400,390.9120201907448,1,385.93638790840214,112.90229405425526,388.9823539438309,109.2242600075621
li_1370,400,400,258.3300778112862,1,20.279942821141404,274.62510333429583,23.05662342355692,68.25583166355659
li_1370,400,400,119.65382411200149,1,280.78338883377575,199.7737135044561,90.88535992835469,178.94482919579923
li_511,400,400,206.1308991647216,1,355.30858370039186,149.57931807597706,37.070116809031894,24.208668364334862
li_511,400,400,49.28457259665268,1,171.3974891986285,141.6940175566897,185.6153785630327,146.2876165055336
li_511,400,400,86.32091102361983,1,101.73880441504855,152.7085305101684,128.39017667469838,58.72392443061574
li_3462,400,400,173.67747175508293,1,183.44238617988654,62.022133059668995,126.11091738366271,250.2921813789206
li_3462,400,400,127.5989273097333,1,222.7824311166026,145.90392888399424,345.6773410813847,243.83833998128833
li_4486,400,400,172.01692579468516,1,261.84834117570557,319.31757248705696,349.8295065001913,187.69650488627988
li_4486,400,400,261.7101628652995,1,375.67360075491433,367.5235012997638,115.1336222072055,376.7168503122443
li_1928,400,400,0,0,0,0,0,0
li_3119,400,400,101.33460488730435,1,148.6653584142089,238.07215846375342,221.39660646306254,173.6983229240624
li_3119,400,400,291.037211320169,1,321.7283405681958,292.94049595847264,90.10600109319414,379.71594286962403
li_3119,400,400,42.12788344370774,1,254.49355940424226,286.19692130326257,327.3449708086792,355.0876348434537
li_739,400,400,135.97630791309885,1,172.6153875776544,36.770481798125985,243.4653899904965,237.48894561035502
li_739,400,400,73.58059483746166,1,34.76935542485475,42.48360811060006,114.0529875549897,40.87789451005288
li_739,400,400,304.0854657911345,1,258.4987198232514,153.6294569553096,323.15793680435434,37.727720795352006
li_179,400,400,358.64191564499725,1,283.59553756549644,101.47901249389521,338.79092226609913,29.828796831025485
li_179,400,400,210.49177808505607,1,12.87420300647848,218.98063899543928,379.79453532822293,337.05198410187603
li_179,400,400,96.55996959390053,1,99.79278248105778,4.694780405021337,42.58691677113955,59.32602454668006
li_4073,400,400,113.18394924133575,1,109.82339560401661,5.539348874729111,390.39961982355794,346.40593887243665
li_1490,400,400,93.69207829714294,1,123.3972233714272,30.05839916342321,53.872244278144166,62.00055474867203
li_1490,400,400,213.40437837233503,1,309.9596915791017,212.9114793560741,186.1869834447075,376.24769272676014
li_1782,400,400,87.36234270971825,1,226.27402285997044,140.15344008113382,330.0183294220104,315.3409950058499
li_1782,400,400,201.91580905201542,1,36.632133705622834,14.803808036523813,380.87673028792244,180.14427615154293
li_4862,400,400,112.47595320594608,1,71.45013637894202,57.920167106058074,111.106274946636,222.7654885434592
li_4862,400,400,45.36109733652593,1,292.14847934950694,310.3494585059554,143.61276727665575,185.1621777336082
li_4832,400,400,0,0,0,0,0,0
li_2245,400,400,45.45158272932693,1,81.8146959216997,69.22970335140421,200.90330603756837,157.22877874068217
li_4257,400,400,13.061577276305359,1,91.05663190139856,79.20256760088043,305.080816709817,299.5957496633646
li_728,400,400,0,0,0,0,0,0
li_198,400,400,56.0538211862575,1,235.42337633412612,268.36457719526805,211.80545452897553,166.45230518511153
li_198,400,400,233.52605697419185,1,153.30764460036016,373.3139462516939,252.4108816573435,330.7157124126414
li_2185,400,400,107.79389238564964,1,308.00285604099594,229.79479722192798,87.58622107711749,13.403859484874925
li_3610,400,400,251.19855483836898,1,385.56994367134683,194.12118885950017,176.83575268597374,339.4644347622867
li_3610,400,400,239.54267010741825,1,366.2797358524653,339.8550714617511,7.688324303514715,245.7690415277988
li_1292,400,400,0,0,0,0,0,0
li_1569,400,400,289.6164872722878,1,78.95491406493886,327.9077814160464,277.73243863858363,129.7453461689999
li_3830,400,400,259.6494799206473,1,42.07623082829577,148.49125898990545,152.82974722282745,389.67082095039365
li_3830,400,400,46.66361367875345,1,335.17749297424996,322.69316315533536,178.69487409609027,133.73228575275192
li_3229,400,400,281.0091438964119,1,30.976123993871198,274.1646279640466,98.42983408157542,239.2328542556552
li_2342,400,400,132.36786077174668,1,186.94401464621313,151.7370064638845,43.42202731730755,171.02185937102914
li_2342,400,400,378.86333485331136,1,15.681491871998698,328.6602904610115,353.7025658224121,140.20385826203722
li_3760,400,400,0,0,0,0,0,0
li_183,400,400,248.50007732298695,1,311.2958245822245,172.38240469541103,67.21327512971365,273.26023629362004
li_183,400,400,213.18305600147352,1,169.36621274672245,207.3074142512811,283.6977894793493,73.91818943559416
li_183,400,400,77.05992497102618,1,83.96537951148768,10.399567491269357,324.58366431003776,347.5249663294543
li_283,400,400,185.45236326104842,1,309.57530884653966,125.33071126916981,334.9346496266826,356.06536903376605
li_283,400,400,286.7367810791915,1,157.90162170610157,396.5670551888869,380.7022925847585,221.77843508019643
li_283,400,400,101.3500545179084,1,130.38391753480542,228.58626160738882,296.60015061456863,271.53756556368154
li_3864,400,400,0,0,0,0,0,0
li_2297,400,400,114.09258477635059,1,65.93798660480243,170.60641672107715,103.13186452305638,57.72660449799694
li_1052,400,400,0,0,0,0,0,0
li_2552,400,400,0,0,0,0,0,0
li_3900,400,400,0,0,0,0,0,0
li_2141,400,400,288.70469644397235,1,351.6235418863545,266.52186643415075,367.51404851747355,91.63707125399472
li_1194,400,400,133.31048833888843,1,231.41305262939187,105.01640617498799,278.35893975082115,235.98472511227783
li_1194,400,400,184.21742718743775,1,150.17624759563742,315.4734259884266,255.57858881520818,174.25882925493053
li_2872,400,400,0,0,0,0,0,0
li_2191,400,400,139.0615306860373,1,109.10672436796767,207.1763914962705,219.26662667936907,120.6742856680736
li_2191,400,400,308.11577638378105,1,80.81885133989073,24.977107177484648,305.9701818865527,2.9569292630402977
li_2191,400,400,205.53238357476914,1,318.74195813197395,208.09652179254022,54.09471674561086,227.30311179383693
li_2632,400,400,0,0,0,0,0,0
li_4391,400,400,197.61772698704146,1,156.82538675537737,227.28640980279698,113.94016012252699,298.5695463280708
li_4391,400,400,240.79206797558902,1,53.51123400572262,105.17552079859414,249.42629216588963,14.242063378871261
li_4391,400,400,260.6026113485079,1,117.41699920439208,126.4550068546761,354.62726488919805,94.18142510792057
li_2763,400,400,261.0664758804104,1,155.76475853947335,123.01972385947005,331.41502668807965,72.41026315578031
li_2763,400,400,264.2568050277815,1,35.22920113913601,178.0005125974458,16.5466324427614,238.9157211848013
li_2763,400,400,140.02399148937113,1,241.14638369898915,110.67366151484603,367.82572222741265,316.99672500658517
li_401,400,400,265.9038504669937,1,142.13170412326352,381.89537437492163,156.54207411941795,41.571468655988795
li_3032,400,400,0,0,0,0,0,0
li_3108,400,400,0,0,0,0,0,0
li_2915,400,400,258.3915754015461,1,279.384515751388,276.8597603851651,347.8967105077886,89.51747014813121
li_2915,400,400,278.2103793385694,1,7.572984580558195,69.64540919244672,277.5945561927669,6.397157100312301
li_2915,400,400,62.52210460870162,1,9.09155691266026,71.51576844739145,181.51242419116574,185.00976303213625
li_3651,400,400,293.54536471099465,1,36.12258919935884,303.9729740133089,205.10339916517898,84.99905911732841
li_3651,400,400,96.8955766513194,1,359.7998850935524,272.424296233222,12.4453418053732,54.329219919776776
li_3651,400,400,122.76609134988934,1,97.25004553501746,213.5519562741392,92.53543621255149,53.22413066619842
li_745,400,400,248.2984146136484,1,361.6820215357798,314.2807981679137,48.968557904246744,292.7004325593294
li_2234,400,400,90.74789691454795,1,198.36574075025166,288.4197249677841,38.88767411221799,50.08859911695956
li_2234,400,400,34.28315953871065,1,174.91894063600034,147.37173881245508,85.71419428840979,65.3061885149504
li_2120,400,400,0,0,0,0,0,0
li_18,400,400,133.91710482176632,1,215.300320751115,191.4038996541446,170.2409912960718,38.47319544822354
li_18,400,400,318.92661795316747,1,33.161285019773736,285.59187672928294,3.128884516624497,198.0467749429081
li_4751,400,400,313.2805879297776,1,292.85455642281397,359.41435325849255,364.46340180292196,58.33512767780902
li_4751,400,400,339.53863186351845,1,83.38922346542854,305.6139186263428,308.01963029135266,51.30448194909252
li_4751,400,400,101.756544823487,1,36.41904462719445,119.18776549669809,291.2013712987438,350.3937125266469
li_4657,400,400,298.5777603262667,1,50.65926110838848,325.15282120702386,193.0115095175049,75.52974741875875
li_1852,400,400,0,0,0,0,0,0
li_2014,400,400,309.2306732832517,1,366.014988079396,63.45736502332318,113.59778803324359,49.70339054901576
li_2014,400,400,353.449523288934,1,34.09569084008317,139.45476499379063,33.13879503642072,370.51993115201367
li_3589,400,400,182.66702093639515,1,322.7487226391965,150.55071296663135,62.37543291004614,123.32693824489888
li_3524,400,400,0,0,0,0,0,0
li_2177,400,400,85.92920904433014,1,356.2621218790407,342.31425234051954,47.5288400568938,132.31849686903442
li_863,400,400,195.59806293340498,1,132.7751550472175,323.00208528099853,290.374582349525,335.8972935729623
li_863,400,400,195.79765716201626,1,94.8323675313946,288.4442373232984,58.258023439536146,29.08326678558386
li_863,400,400,231.98749338864542,1,40.77068530865304,272.3845102257505,367.4307573719103,354.2689491367572
li_3245,400,400,142.84474321089425,1,151.17324556542573,43.675246621522355,199.67818176958403,105.61011659312331
li_2034,400,400,262.08985198923284,1,359.0980336094336,115.27878736221062,90.97581758010422,187.11772142631474
li_2034,400,400,205.25968427916823,1,245.7689091749283,341.53048665241715,32.80843567623046,214.3607925031434
li_1695,400,400,269.80933794839405,1,147.47319981226804,191.68389648234677,360.16961967698893,94.00708823408092
li_1695,400,400,332.8015290363155,1,49.66015168473392,261.0773517214608,0.3178044161153082,257.33847529209794
li_1695,400,400,348.0388258854607,1,301.1967872429072,53.22134663062927,123.55330212395575,367.7646965691713
li_1139,400,400,210.66994777931794,1,233.86500633062192,164.91665859110861,0.1595088621557217,199.2272165430644
li_1139,400,400,206.62082679629046,1,110.63330056204266,54.5238643422512,132.26099673510333,331.1174706882533
li_1139,400,400,162.02810163337386,1,350.67784101345364,379.40111535148645,173.88820727756143,14.426364725128105
li_141,400,400,184.32368646955962,1,377.25656709226575,379.5045413658252,354.12100261927344,169.8110245784904
li_1104,400,400,0,0,0,0,0,0
li_2079,400,400,30.68280893400298,1,275.97603025992174,264.1466615754916,241.15943727830046,212.84864780487962
li_2079,400,400,338.79491557575864,1,109.52195404048557,94.41416024348577,395.4886549410737,57.030755954253245
li_2079,400,400,291.8175324233209,1,164.9140063200652,201.30796254698527,35.81107509086863,325.35028172753294
li_1953,400,400,159.96571080278875,1,270.72687165859134,163.48167571579432,143.0356279931543,24.344867696353933
li_4730,400,400,412.3970332839972,1,386.1997367115536,20.434178646417767,189.75763601260587,380.24876335123554
li_4730,400,400,359.453981776487,1,39.66073407290547,382.89882708414893,232.286342078079,339.0326606140176
li_3895,400,400,352.97550417628975,1,262.1753901895805,374.5713879446664,3.5638740347041953,338.16639380576726
li_3895,400,400,173.49629038785113,1,348.1110054769687,285.9804926327935,213.1985978242692,51.20859149034334
li_3895,400,400,72.92952183677154,1,204.18200367174185,263.9616285510801,235.85219919306212,194.0776662258853
li_2799,400,400,179.04484750232325,1,229.22535072881908,366.54315701965027,193.08927586947453,307.9843475331623
li_2799,400,400,82.09951386348722,1,201.69043610656954,272.49319397576454,340.5618824120243,382.1226770956811
li_2799,400,400,406.2886941299695,1,21.177781560378193,372.24824301603815,376.347944490994,171.84847243508418
li_637,400,400,468.2287156904804,1,34.259333979719564,320.8862006971799,394.69024546653884,24.44280189280139
li_2460,400,400,0,0,0,0,0,0
li_1930,400,400,399.02995599033426,1,72.09988218507455,390.50723236088703,127.97947871178543,368.4824207554652
li_1930,400,400,318.1008087585449,1,257.955352596457,136.08347050630746,336.55550985268854,42.72670103938472
li_2888,400,400,0,0,0,0,0,0
li_4030,400,400,251.50395563500308,1,362.86269359935875,249.7947764572376,23.391074460097272,248.0461118244885
li_4030,400,400,271.5161801015194,1,306.61195184947815,43.85981371213088,29.124191383044717,97.55189016923124
li_3420,400,400,0,0,0,0,0,0
li_4026,400,400,200.52121907361493,1,170.1580709249158,198.94564938152627,338.6678087200383,140.22377473218276
li_4026,400,400,260.2653065761509,1,155.6308049415123,3.7310945871985357,313.7787133253827,102.43892104420014
li_4642,400,400,144.15239320426477,1,101.99488131769772,156.8175709166464,178.28847392964394,44.96786347629249
li_4642,400,400,124.66154825781321,1,317.79150492194054,324.74108465898627,230.26079598700733,354.7284823779479
li_4983,400,400,295.71261712110294,1,35.00368498207047,287.2935152957461,82.09649091148509,236.35534299106192
li_4983,400,400,343.2249827857146,1,112.4252183398176,1.9684184948592698,32.279148540177346,357.2448146901029
li_4983,400,400,354.8755121099795,1,58.33811421295758,258.3321454540968,370.80585634024516,77.65228470374184
li_1416,400,400,0,0,0,0,0,0
li_3872,400,400,0,0,0,0,0,0
li_2336,400,400,0,0,0,0,0,0
li_2150,400,400,307.64897807772553,1,123.5104236568107,213.89729114411483,385.0816482788065,91.01004492666137
li_2150,400,400,161.08028965191022,1,197.8367045126692,46.724444059716234,261.9407588317414,206.1559539549454
li_3509,400,400,301.4251770255516,1,317.1110497893614,17.170267528845073,81.93460657256493,111.8120977964717
li_2559,400,400,331.27691575955873,1,49.09550091991264,237.81193136209353,13.996651969606777,286.26582722881096
li_2559,400,400,278.5920992588201,1,104.9741827551597,341.4416410524363,381.4399924914917,234.14199883284746
li_2559,400,400,329.2854576586158,1,344.2501084168073,108.7392111885107,390.0155697383183,159.87750267385627
li_2734,400,400,237.93766001211048,1,320.90364824008384,153.63785677670094,235.85966730451779,66.63648609648476
li_2734,400,400,444.83852762269044,1,384.2367148188707,9.1661416602566,340.6526809151593,101.48039822338961
li_3729,400,400,208.70921956739272,1,84.53203323932064,241.44408558879374,158.21537054563436,295.8313077037497
li_4187,400,400,279.03119664050274,1,354.4853296251339,156.81103129731508,120.21018215489283,317.14489336456097
li_4187,400,400,138.6596276838994,1,97.70742191052557,230.93207864881205,296.3618328573667,257.921187878343
li_4187,400,400,289.23316368265074,1,95.13831784165552,234.28233998569374,5.5275956665380654,259.09171788309783
li_3784,400,400,0,0,0,0,0,0
li_2175,400,400,190.22696020556188,1,224.35941163873667,115.06528924485609,244.39370658446427,88.69819862357326
li_2175,400,400,57.8925924140201,1,266.0364624730122,252.05664785898256,100.71951877138461,44.54018947872376
li_2175,400,400,148.16926897974545,1,300.7154127305518,286.90949176646893,224.82481205499414,372.34948394524326
li_1032,400,400,0,0,0,0,0,0
li_655,400,400,369.17162730140353,1,2.862746486283818,192.4112596137684,391.3904444499705,74.59547672553497
li_655,400,400,322.6796413134593,1,231.58850137766814,385.309840430909,13.9353988660043,297.64634479136214
li_655,400,400,191.32119091902246,1,73.03384782902262,245.2103830724857,204.1721125858124,120.75125904049342
li_3635,400,400,328.47815802849686,1,312.99473398668016,276.8661682532014,67.36220936958088,393.847472497698
li_3635,400,400,117.26137570763393,1,207.29466827602735,160.58037232651213,51.92027257000409,159.47493210081188
li_3635,400,400,227.1624055041565,1,241.96605786057378,16.291096387189974,336.8711125585444,310.9178808056091
li_3335,400,400,142.09797432553583,1,165.2055350036568,230.91907933655267,151.52553874687413,277.5158732913509
li_3335,400,400,131.63018894811785,1,68.62839415344678,134.10190176958216,153.36526176701148,267.55688336403176
li_3335,400,400,287.88381208245283,1,40.39792271519418,240.37445751079548,257.7715004776242,50.68100144334045
li_3866,400,400,354.8252110044614,1,336.29527761131584,10.53271972235601,377.4655282941782,236.8252558186078
li_3866,400,400,147.25485101685257,1,292.4355181248591,260.6106550358642,108.29142805281218,252.0661450143217
li_432,400,400,0,0,0,0,0,0
li_1213,400,400,322.12685247549183,1,255.73773196924697,386.1064326624037,84.40510742291943,378.97209634962417
li_811,400,400,288.274350254092,1,3.768789252245819,250.3122281578909,328.26913081858555,178.8755775875396
li_811,400,400,108.6563185952563,1,221.5862497680246,206.25837531539847,201.7203765459168,309.2901298943296
li_811,400,400,45.683821366799556,1,89.55178171018021,66.53940312936797,300.23608410710614,339.7005233749714
li_148,400,400,0,0,0,0,0,0
li_2710,400,400,232.01660366176404,1,275.7750976644046,110.71274195580472,3.547202344771616,166.5997187395447
li_2710,400,400,58.44105836478804,1,397.93145873564276,364.09936797443294,269.7481314258924,222.0957764209
li_1228,400,400,0,0,0,0,0,0
li_3319,400,400,49.470906605284156,1,321.36585436190177,342.07853280787594,217.88943584173074,172.963323702548
li_3319,400,400,150.93527564433498,1,50.433472404777866,130.62307116349703,220.81239824977072,92.94103443149044
li_3319,400,400,134.84455976554244,1,113.62009498803798,25.732941788756357,108.6903367940777,6.4215556294967335
li_2964,400,400,0,0,0,0,0,0
li_2108,400,400,0,0,0,0,0,0
li_1588,400,400,0,0,0,0,0,0
li_3812,400,400,0,0,0,0,0,0
li_4623,400,400,79.66178114715773,1,309.5821973308614,230.70770652378943,74.6257796305203,85.79780162578929
li_4623,400,400,261.92281044386266,1,180.54206241352858,330.2700953723326,242.14817992571787,27.241049338808487
li_4623,400,400,284.22151918757925,1,92.1726646721964,319.2058060281889,60.28661953003529,231.2773347613759
li_1204,400,400,0,0,0,0,0,0
li_2950,400,400,151.4553726556216,1,390.90373735168424,248.73045262395942,149.92299689998757,202.1291940032291
li_2950,400,400,333.51448616150554,1,58.304913856410856,340.1149632517895,366.0663766378906,187.69875474605917
li_4910,400,400,405.468398277535,1,68.04190534389187,248.46415622689779,21.84577896319273,384.96068279951214
li_4910,400,400,291.60037639686584,1,348.49097166898554,217.66292519955476,17.90712634357856,278.5118112051257
li_1921,400,400,305.3747891584034,1,95.71107192198679,385.0968673899221,118.26987163281682,215.78716873917438
li_1903,400,400,305.4417642619891,1,318.0232219724405,48.36564552629632,129.48837319589273,272.94381164514914
li_1903,400,400,195.09448810048428,1,146.37625350057027,308.59789230901595,105.98063931916872,214.35960032863863
li_1903,400,400,348.7173832274097,1,123.51608153785199,216.97533107893173,363.2775063632533,27.317416411797435
li_1534,400,400,232.19553599983385,1,58.83485404270665,285.5744735821362,79.08095037510967,129.1200537779972
li_1534,400,400,132.8919861239399,1,250.34077109948964,227.78512251090453,127.3685113955676,258.332333471413
li_1205,400,400,322.56226916981524,1,288.7375422023487,22.275460096404707,92.90391745168725,274.685039386132
li_4213,400,400,88.85418047354008,1,70.25158533419811,14.359630992794115,389.04205729353623,319.96851078314745
li_2235,400,400,280.68748899741894,1,86.73868490713245,285.43773764182447,116.71280748273594,314.96555758222956
li_2235,400,400,154.88910235409378,1,157.29391061441115,277.7056823308144,293.1051282305922,390.5301725476143
li_2235,400,400,127.91913450560273,1,31.556352020654053,142.5152984232329,97.6279314619647,33.97718766511568
li_3531,400,400,280.5202156106779,1,239.60768257740725,36.06572382070672,66.08420854921566,259.1185640192896
li_3531,400,400,146.1286233119694,1,298.13706768417717,392.4857484905528,315.3709457037241,203.78285950654936
li_3531,400,400,76.08290697849827,1,225.2985376806351,198.11452050830732,134.88580800136057,205.94661256107133
li_4692,400,400,0,0,0,0,0,0
li_4385,400,400,88.54184799281883,1,246.3938330527687,194.94905712465678,227.27761328718051,299.34073753037296
li_2394,400,400,133.7658170344528,1,321.3930836848818,228.29731234817942,245.85964921970924,149.80512737862605
li_2394,400,400,371.96291781715973,1,128.13604547664988,279.54742083911646,23.89163589497354,363.6430268294352
li_4082,400,400,151.58694123583632,1,321.5067390239387,201.14111631538498,254.11902016823657,161.97393010252011
li_4082,400,400,154.3316062826757,1,49.690383548315566,202.43208681526085,346.3037061854958,368.39933428028553
li_174,400,400,259.4197940429811,1,334.99689814733705,107.74471508636765,101.26672898840576,226.38697049762908
li_174,400,400,124.01960718895108,1,165.39842946808272,268.6915412975001,254.2893163676391,322.9289260394401
li_479,400,400,250.0903566933893,1,2.411538272757374,209.25229461272647,173.5154666293364,314.0931605488777
li_479,400,400,72.76722877957762,1,333.8978771324596,394.6946301504855,32.430902600105284,72.41620498391308
li_479,400,400,452.98543977611104,1,7.733622372797733,358.1530105669414,373.7293027683827,86.67171093914928
li_2015,400,400,244.48842228609297,1,279.5789426678158,49.44739205976569,165.17107127161296,82.6237633404793
li_2015,400,400,172.24680261246684,1,324.34433838466805,161.996629862412,295.3055006271019,352.85706487856856
li_2015,400,400,325.65799836948014,1,255.94059532537733,41.19712356226688,94.80644578760993,339.62959264497414
li_271,400,400,290.8680668772689,1,223.37453163350625,302.3152830198808,377.1290858515879,97.17803638137426
li_271,400,400,268.12534003190683,1,343.66554613148026,76.22873952592752,10.479084784738646,29.68201268258288
li_271,400,400,246.53595034708786,1,18.422820040462227,240.63563324740227,159.8700760519559,266.6476039321206
li_360,400,400,0,0,0,0,0,0
li_862,400,400,303.6458266149679,1,372.4427097342301,68.80497556477243,261.8555255140597,264.07237217654034
li_862,400,400,143.09193943199628,1,60.027969927908444,122.68154396828459,44.62054297056945,173.26669639295983
li_815,400,400,109.38445896096857,1,238.18149135868154,347.544076810283,347.97714596728053,345.7897352776786
li_815,400,400,114.10029191750922,1,282.78527118641387,207.85715825775532,132.7498400394914,218.80014223890853
li_815,400,400,43.14159880826166,1,382.92403028550706,340.1647645105275,42.24027683071916,47.97113524091099
li_214,400,400,291.08231485022065,1,27.847636612700953,305.7781582778167,89.78277043213212,3.2753190448693736
li_214,400,400,355.59833492584556,1,96.75044063462077,153.30028252952417,18.876429319458722,369.9494860807193
li_2026,400,400,119.96207665293333,1,111.13547075912939,21.026394338884693,323.9118660358822,244.72061537285282
li_2026,400,400,107.55109954932595,1,399.4939278337716,324.11854405665457,270.1111109156872,346.83001689538264
li_4038,400,400,88.95002799092609,1,338.69221100126026,255.071166375402,215.77130043496518,185.44592532983657
li_4038,400,400,300.9733615831029,1,59.46221418248192,351.73279471274,277.06114432187906,348.9142732665476
li_3741,400,400,281.8592267013787,1,5.632624826241628,276.07420249219274,177.24145036133717,97.83126999225273
li_4601,400,400,407.6960945604509,1,43.89184130451645,397.0166691234882,372.3286163336016,168.5665946080955
li_104,400,400,0,0,0,0,0,0
li_2282,400,400,358.93870515741145,1,338.19248465671404,68.08379424605704,393.043861700314,156.65797078311266
li_2282,400,400,191.3783024283141,1,251.89869248188486,319.2632879788329,219.9353467933917,40.80504250660773
li_2601,400,400,262.2433842921709,1,74.98583300288266,257.27354674447633,360.6187673202312,172.0908329872151
li_4175,400,400,285.661355153481,1,307.27498400584324,290.6254566431243,105.98324751915058,391.1589881892175
li_4175,400,400,74.42329257383899,1,185.7440622796442,173.62616785628626,22.529807463038498,95.95993147407084
li_4175,400,400,139.58484715627498,1,310.91361113165567,359.7669817301701,94.29697681642621,225.05353587487215
li_3593,400,400,213.8323872375674,1,376.3179158728268,225.76975044181773,300.60072141858205,148.7470427766917
li_3092,400,400,0,0,0,0,0,0
li_390,400,400,270.547862070093,1,205.61941541925464,314.9576611986839,296.89263341209994,49.42285004335165
li_390,400,400,321.9283363083288,1,300.4821057428812,155.74308346165563,35.16410224859037,322.720130088946
li_3166,400,400,236.55285587669843,1,255.11683585506003,29.10290685476862,174.86684376314236,105.04594774144044
li_3166,400,400,342.15805998460525,1,141.76879197113155,55.6388638955771,371.10544450315837,39.96533291573905
li_3552,400,400,0,0,0,0,0,0
li_46,400,400,222.41014733622828,1,178.97976826495713,192.66544142296254,246.38513349093563,24.396449120909658
li_46,400,400,203.00478879219483,1,227.71513638408157,161.2640868048244,130.83601583697177,322.65677144589625
li_1511,400,400,150.45051521157578,1,204.45528911511084,353.87328449401144,174.50004272461115,192.0960702416227
li_1511,400,400,69.4675049767156,1,237.01298576004666,179.43310582297315,179.47043197696547,218.33290325868154
li_1511,400,400,196.41435786679986,1,149.71024578398664,1.3714730699351918,320.8195867561331,192.0787288829765
li_779,400,400,245.83278883264006,1,392.06651418525104,218.06541931317813,306.4935524879909,132.8347518225674
li_779,400,400,201.97830341691272,1,300.21649647009787,312.64298116151446,323.86010418209776,122.26442583211808
li_779,400,400,191.69053563802592,1,151.49592968256133,327.5309623623288,246.3868879806687,170.51246065085962
li_66,400,400,364.0001208357707,1,141.8488117602704,388.9856515182659,37.886112739351276,305.1303276493967
li_66,400,400,294.55086469530465,1,23.03658982534631,300.8974561109102,284.798517562339,382.5407851838119
li_1759,400,400,223.88289552789035,1,351.14264502749904,247.07703971146105,313.0051813162304,114.77828934604668
li_1759,400,400,292.30047137659716,1,16.076622107250138,274.6271805709704,200.60960796598795,64.2601514761314
li_1759,400,400,304.84477853114277,1,179.26001132754564,52.472631905236526,21.77795366124693,299.0058372100071
li_3165,400,400,421.5321195798245,1,380.99527990869615,80.87439060226238,330.6012020177049,34.59988506223124
li_3847,400,400,203.8193927830176,1,193.5673321716909,322.6978118109036,278.1854345007676,120.49058961804833
li_3847,400,400,301.7702645177759,1,395.12581189800306,126.77821187478582,171.3405644685753,33.30122910032656
li_3847,400,400,235.40207952339304,1,110.2828752531197,327.54553122528904,249.55978066967913,340.17477591801895
li_130,400,400,309.7972486811176,1,59.7992243247961,368.2750808254751,199.32727881360015,170.74439500942864
li_130,400,400,192.67221397170312,1,90.84213485722535,249.45099139126802,241.73743958726442,351.12579667210787
li_2448,400,400,0,0,0,0,0,0
li_4028,400,400,0,0,0,0,0,0
li_2219,400,400,334.55997004254544,1,340.69046692896075,366.3246887397323,40.98416728089105,374.56063561615156
li_2219,400,400,320.36357793365124,1,267.76867412414265,61.91722222200213,359.21770313253506,113.74264978447827
li_2219,400,400,278.49052217268087,1,24.47400716159791,158.05193731938422,253.74658842273544,9.382295788205886
li_2567,400,400,120.7542160421582,1,163.92031821077094,128.3130523335835,29.653878986141933,145.03890101546557
li_2567,400,400,74.74638173529165,1,314.38917927762884,387.4404947709486,124.49799097783894,108.66994980991795
li_2567,400,400,75.75801182999629,1,316.4777233256084,274.9675540429311,266.12909215800073,202.75573653785597
li_1479,400,400,160.24844269483782,1,392.11859674619495,274.75897744262426,65.31241295404872,174.42832903892463
li_1479,400,400,224.34535050918709,1,111.75117855339094,1.1282750677464204,102.26803183355817,297.4433620356505
li_1479,400,400,368.7017437193515,1,292.35650160436495,130.45526413983333,387.0326001082033,55.778973518027364
li_1789,400,400,213.44697734465726,1,322.8500215164499,142.39566482076978,350.39927077783557,236.39998443305674
li_918,400,400,388.11367078089194,1,76.90194149458152,285.25930087511256,20.751451441652733,348.1952362948559
li_918,400,400,209.75577913824873,1,389.81259537585686,237.67437156741065,318.1295589452413,173.72925514256602
li_1397,400,400,228.70096182956,1,296.897648520225,135.35801242254348,183.27142091920038,21.379247201029283
li_2985,400,400,155.7039592844248,1,373.3188799756634,399.81092075483684,317.6413915255725,164.20770972069488
li_417,400,400,248.61297991690847,1,303.66090361132666,88.06190218576084,140.02323077117768,16.227090413475054
li_1437,400,400,197.72560982412503,1,171.0963831545761,338.00875870900245,134.61813392863604,28.61966381184491
li_1961,400,400,242.31306342622227,1,343.2107314832275,112.79023639761033,78.54217028397703,153.52227532191029
li_2250,400,400,344.4729219569989,1,11.129269502374672,355.3227541745107,116.5156440351796,102.64340301778377
li_2250,400,400,221.64204437291076,1,237.21318978186198,116.86324782581812,55.207592777936966,241.32875574706367
li_4242,400,400,26.932328923311633,1,41.732117911456655,15.776480719312325,131.8558296802303,139.04298761527127
li_4242,400,400,43.01395687700534,1,313.85723298779504,285.7081351469823,40.07213859728647,72.59641840430487
li_3408,400,400,0,0,0,0,0,0
li_1379,400,400,229.18549374523735,1,263.0895751119584,39.50784492617845,31.777316723118965,82.14794775332668
li_1379,400,400,72.20764992218447,1,325.48773160905563,304.22390324545955,154.043709924646,85.03795429072608
li_1379,400,400,144.27037428988595,1,104.65438062124815,149.1443920119002,277.9987010115418,140.75956743731876
